1,0400579,1282486694,1323,111.958413794 35.3002353824,395,269
1,0400585,293433350.6,3525,111.368737656 35.3342898938,891,711
1,0400588,439962685.2,41,110.875387898 35.621665766,3,20
1,0400589,760055747.8,618,110.974878367 35.5082762693,41,198
1,0400565,1334567820,2083,111.099784984 36.6458735211,105,570
1,0400567,731084770.6,1630,111.342713133 36.798103474,139,406
1,0400570,250465133.3,988,111.183144856 36.053121258,39,100
1,0400593,531883830.3,2207,111.177336914 36.2490742881,115,450
1,0400548,761554365.9,414,111.095034601 35.8876559163,0,0
1,0400544,1128422017,27,110.873397438 35.9313427717,0,19
1,0400591,436200323.1,17,110.857711924 36.2511733309,0,7
1,0400532,7929326.71,1569,111.686711656 35.1984014488,233,333
1,0400531,17897988.68,4267,111.65555794 35.1373126006,802,1107
1,0400597,3007290347,1417,112.136255549 35.7949833022,152,135
1,0400575,1630651829,1846,111.808659243 36.8244914447,585,319
4,0400558,349593.7102,1385,112.628606842 36.6592181634,418,105
1,0400559,128651897.6,2004,112.070907978 36.0201102057,177,466
1,0400543,2571784112,1351,111.58564623 35.8710426978,117,413
1,0400596,115424649.3,3018,111.341924713 36.094252073,169,655
1,0400594,297758184.8,1716,111.335860659 36.2655768492,115,309
1,0400542,1710232872,1490,111.627979169 36.3710313116,169,487
1,0400547,1010577614,527,111.473359289 36.5685486393,64,212
4,0400553,739883.6372,207,111.069907951 34.3669236437,134,45
1,0400586,18443019.78,2659,111.544013566 35.2597060363,674,518
1,0400569,1337263197,2081,111.030420372 35.3038555114,204,475
1,0400550,165846759,2002,111.374438233 35.2460240145,557,469
1,0400525,293470.141,1581,111.658119727 35.1821400909,92,163
1,0400524,38023903.19,2919,111.559417071 35.1853769182,616,559
1,0400530,1795658.996,1147,111.581740781 35.2036727518,319,368
1,0400517,2221906.75,999,111.588745467 35.191247618,327,327
1,0400529,1480213.011,1741,111.590255709 35.2066326389,380,528
1,0400522,507426.0938,1509,111.574155287 35.2365110106,250,235
1,0400516,2794857.529,2898,111.602119353 35.2125405142,362,615
1,0400527,739971.4297,796,111.595780068 35.2206240425,186,238
1,0400510,1587838.471,1248,111.589155436 35.2268555835,165,206
1,0400509,1694959.837,1898,111.604956694 35.2254244917,416,603
1,0400521,985945.5708,1272,111.671260019 35.171485312,256,393
1,0400528,7984283.846,1831,111.689195497 35.1662572467,476,607
1,0400562,22374309.3,2935,111.707794277 35.094453439,605,796
1,0400554,301288133.3,1131,111.711677404 35.0662075796,263,490
1,0400580,223701451.3,659,111.655870663 34.8995289143,379,217
4,0400541,710247.9231,707,111.471432412 34.4365711522,282,116
1,0400520,13743138.42,1640,111.548392902 35.2260866807,287,330
1,0400518,1261731.673,1987,111.654835309 35.1762011092,151,304
1,0400507,18980194.08,2530,111.628465009 35.151519436,343,537
1,0400519,13864752.84,2412,111.614417451 35.18293031,542,694
1,0400508,2967934.771,1305,111.621097206 35.2257213228,259,454
1,0400552,1009774309,2447,111.479894725 35.4601565227,696,562
1,0400523,5584616.967,1985,111.681363489 35.2319355551,497,707
1,0400505,3440263.385,1086,111.661548502 35.2255195602,245,431
1,0400556,1268043859,1524,111.769934313 35.5000497944,481,529
1,0400504,7689499.844,1666,111.673536329 35.2127824951,351,721
1,0400513,615524.4139,1140,111.658682992 35.1899262872,99,242
1,0400526,190212.0972,2574,111.654551497 35.1876376994,120,229
1,0400502,1145300.782,2874,111.661115139 35.1934346844,210,545
1,0400514,2643299.691,4319,111.669818695 35.1821802897,624,889
1,0400506,3679783.911,4337,111.641513529 35.1868023286,213,877
1,0400511,1615323.112,2439,111.622543167 35.2034643905,107,417
1,0400515,1446249.75,3484,111.621681207 35.214035933,227,482
1,0400512,2373175.194,1897,111.641229904 35.2152847085,252,897
1,0400501,2876464.808,2184,111.635876384 35.2036437603,271,835
1,0400503,661859.6997,1141,111.650911696 35.201592329,122,562
4,0400736,311839385.2,793,111.059592147 34.3181637882,264,135
4,0400735,155794026.8,305,111.299002539 34.3910152764,129,44
4,0400729,1172539.728,1567,111.317206095 34.2534902367,504,253
4,0400733,114866303.8,2180,111.274034566 34.307516387,841,333
4,0400734,191810884.5,2836,111.188690419 34.2274823481,1041,347
4,0400730,3801022.083,1590,111.309187531 34.2392779803,442,199
4,0400727,108562088.7,2864,111.294834871 34.1689073605,955,354
4,0400731,1833932.31,1396,111.326194856 34.2522999993,453,154
4,0400728,5796009.741,3102,111.344560963 34.244401191,1243,589
4,0400732,96091659.52,1793,111.406132339 34.2702057734,697,264
4,0400739,459606019.9,2949,111.5254684 34.3428715164,1151,439
4,0400737,232715765.1,886,111.268957178 34.0541902985,235,93
4,0400738,1107828977,756,110.981431144 34.1146083582,297,56
4,0400725,858715041.8,1634,111.250832477 33.842439727,547,204
1,0400721,861220.3082,353,110.770001312 32.9893808245,20,121
1,0400720,3930859.787,662,110.782114788 32.9984858587,35,210
1,0400714,1543844.411,1290,110.86749815 33.3958462792,158,212
1,0400740,50580212.7,127,110.301749736 33.9806835742,5,30
1,0400711,1161162028,1549,110.162359652 33.8279559849,100,264
1,0400716,1519186.574,974,110.809807817 33.4103105268,223,152
1,0400722,414296989.3,325,110.79054962 33.1453134751,48,38
1,0400717,12245819.16,1611,110.826105084 33.3942992972,406,145
1,0400715,6333749.691,1111,110.854718903 33.392843719,202,192
1,0400712,88842974.93,1222,110.762612469 33.3134312345,373,173
1,0400706,2855122.818,1815,110.764327883 33.3852843966,411,229
1,0400708,127742363.2,891,110.845803401 33.311886476,227,125
1,0400705,279981.7614,304,110.778932008 33.3935666479,81,79
1,0400704,840810.794,954,110.779101499 33.397137329,209,174
1,0400703,325725.8832,365,110.780315853 33.399429697,93,62
4,0400724,1063508715,288,110.918724509 33.8150849071,63,30
4,0400723,466211.8284,354,111.11455956 33.6494247984,114,52
4,0400713,93943.23352,862,111.008202078 33.4050115869,160,127
1,0400718,7171625.515,1873,110.820046976 33.4294697558,432,269
1,0400709,3142137.798,1096,110.798085657 33.4022013726,201,192
1,0400702,991199.6917,769,110.783487695 33.4025864216,195,151
1,0400707,28342332.95,1263,110.741674542 33.4021452447,326,146
4,0400701,156347.6432,1170,110.829787829 33.6527937937,269,130
1,0400710,2592338041,5288,110.42566164 33.4922600077,349,891
4,0400726,585838981.4,2430,111.487057464 34.1472793271,595,224
1,0400919,67251750.11,2221,109.717700081 32.6638451818,320,123
1,0400911,960503586,2069,110.224107413 33.0885539208,148,576
2,0400913,209603.0952,191,109.836496413 32.4271626699,102,14
1,0400910,521536098.2,424,109.985290391 33.0744098691,158,35
2,0400912,374334.9223,96,110.326863134 32.4498437311,25,13
1,0400917,332118132,380,109.802045132 32.6896550781,79,43
1,0400908,33944353.97,871,109.800776562 32.8426261828,365,45
1,0400909,1191535557,4805,109.950482326 32.8228999065,1206,267
1,0400915,2830738.131,3012,109.72362232 32.8111764545,733,282
1,0400916,3436865089,2711,109.87082457 33.3280481184,101,249
1,0400906,178571310.8,1241,109.732058633 32.9775266865,524,46
1,0400907,16921232.29,3296,109.76938968 32.8182916485,961,251
1,0400918,6691627.406,1713,109.75128064 32.8252330373,551,125
1,0400904,1790330.371,1065,109.726037891 32.8228191226,320,172
1,0400905,3244851.6,2181,109.709019483 32.8124786123,553,232
1,0400903,110257252.5,1134,109.645783455 32.9475802211,373,138
1,0400902,124842683.5,3829,109.632239553 32.9096988039,673,391
2,0400901,198062.0577,2879,109.483470546 32.4267617309,427,252
1,0400914,82001074.42,3102,109.68713225 32.7283055181,504,132
2,040118,158.5979,1532,109.052502699 32.4263611136,477,171
1,040117,331092997.8,1056,109.119508954 32.9404365152,292,169
1,040116,3381597.166,664,109.310829749 33.0414151943,91,70
1,040115,117221585.6,2230,109.389721295 33.026922591,397,233
1,040114,365901597.6,866,109.192160591 33.089069186,200,201
1,040113,215649734.1,2013,109.315903828 32.9515137483,199,313
1,040112,1831724375,45,109.196196221 33.4261100869,33,7
1,040111,1104751873,31,109.400613635 33.4545945051,21,0
4,0401262,1080215586,551,113.673332924 33.9145283835,107,52
4,0401255,1686344371,1092,114.016989617 33.9406516149,244,108
4,0401258,599221440.8,4387,114.184854737 33.6972912058,651,304
4,0401252,860726724.5,1266,114.404816059 33.8659011428,100,138
4,0401251,145730358.3,4633,114.297601644 34.1124269166,684,588
4,0401253,54623172.61,1181,114.219215042 34.0230465286,282,152
4,0401254,885629660.8,2491,113.933437978 34.1715761669,759,313
4,0401260,1907916250,1482,114.419486706 33.328149725,173,58
4,0401259,482619239.7,259,114.633987869 33.2320869393,54,19
4,0401257,2852307328,2386,113.719206564 33.5606404773,376,145
4,0401256,300419638,736,113.438899254 33.8068611734,63,39
4,0401263,865527346.7,25,113.445335048 34.1129007318,9,6
3,04013620,154327580.1,158,112.411201832 33.2577494874,32,13
3,0401378,449881855.5,266,112.381778615 33.1862405904,60,23
3,040131023,7155022.416,3874,112.440671074 33.331498387,952,646
6,040131059,5218889.219,4096,111.999389859 33.6900391308,1086,802
6,04013744,9214254.337,1811,111.670001793 33.7264220016,852,248
4,040131142,260495314,5,111.714895948 33.8930879875,0,0
6,040131026,12630237.81,3970,111.951779246 33.7599549853,1508,686
6,040131085,14375904.48,2602,111.908030582 33.7904968259,962,499
6,040131086,10467548.1,2710,111.926041473 33.7338964421,989,421
6,04013987b,43931568.63,3747,111.741672682 33.753060506,1207,516
6,040131005,21372537.97,3489,111.853489569 33.7439424516,1466,681
6,04013316b,10256127.6,1315,111.87303647 33.7124287656,669,231
6,04013275b,5085674.71,3390,111.878447377 33.664570922,1131,631
3,040131134,4458114.774,2605,112.444158944 33.3470292038,823,490
4,040131107,9167.58935,486,112.64612774 33.4334779581,73,34
4,04013951,45002623.27,2341,112.704397769 33.5124322415,417,247
8,040131019,341351.3401,1081,112.471838391 33.6176099783,165,90
4,04013224,215442.7652,2159,112.781139711 33.4625496129,346,167
4,040131009,621076434.7,1116,113.041607632 33.57647842,187,73
8,04013486,126245.1682,2338,112.625503518 33.6467637729,502,340
8,04013322,167967433.1,7300,112.448975684 33.7246108039,1504,685
8,040131044,10130498.3,7790,112.334332419 33.7433215059,1987,1185
3,04013330b,7720762.561,7907,112.530250492 33.4284661816,1182,798
3,040131105,13670451.67,7082,112.515889786 33.4473743346,1058,838
6,040131040,4180751.731,3556,111.910511316 33.6779898346,1227,620
6,040131137,6757517.898,2965,111.904757926 33.6632019668,967,697
6,040131010,1728104.141,3074,111.853752589 33.634602736,921,774
6,04013903b,11528978.9,4646,111.867216568 33.6434368978,984,743
6,040131021,6926639.296,1892,111.90838125 33.6440752037,499,397
6,040131138,16929796.4,3951,111.786236749 33.606028696,1517,900
6,040131039,11916484.5,2803,111.76146983 33.618985248,1164,606
6,04013520b,5506087.599,2939,111.719783614 33.5849193242,1129,601
8,040131036,4884627.883,8698,112.410127676 33.4287051321,1399,1157
8,040131066,7139283.428,7503,112.413399916 33.4516176604,1126,1019
8,04013231b,7026846.849,6505,112.390143528 33.4463097173,818,809
8,040131104,76207.74146,2541,112.444792841 33.4383888852,483,198
8,04013861b,7270954.532,4574,112.373382109 33.4700805947,885,538
8,040131011,2547.25807,3983,112.341119236 33.4599326065,771,642
6,040131092,1543872.707,3759,111.870877463 33.620887521,769,721
6,04013854b,2369607.805,1125,111.813353518 33.575514321,424,220
8,04013986b,9275331.058,5546,112.112745826 33.8095796322,1299,865
8,040131031,5007470.566,259,112.147789132 33.8364584469,61,46
8,040131109,2523660.855,2555,112.141000463 33.8524162177,366,255
8,040131111,3605047.393,5660,112.127599093 33.8533853527,1616,841
8,040131017,149.94252,3098,112.34094 33.4739536616,587,597
8,04013420b,20145.58735,7170,112.329627318 33.4973446375,916,949
8,040131018,920451.5383,1591,112.355953527 33.4902997997,517,298
8,040131037,3086804.709,3037,112.386531698 33.4865448637,1509,725
8,040131050,9399426.43,2902,112.408216571 33.4768946059,1176,679
8,040131106,26990329.18,4147,112.439704911 33.5299775789,1382,453
8,040131062,25655551.89,4251,112.380317485 33.5312421364,329,181
8,04013672,2435365.957,5183,112.349735994 33.5290967618,772,652
8,040131045,3846188.438,5315,112.335078676 33.5097584283,1116,869
8,04013239b,23295408.67,5375,112.444000517 33.5733864965,855,519
8,040131101,18291842.51,8904,112.405955662 33.5879593515,1513,1044
8,040131079,6495872.072,4168,112.456895473 33.6313897788,649,496
8,040131080,3869144.057,8736,112.422373965 33.6315462915,1607,1127
8,04013388b,2661994.296,5602,112.400264881 33.6312241643,1150,814
8,04013853b,7975193.648,8555,112.368440612 33.6292948717,1326,943
8,040131102,2190254.433,5737,112.349599099 33.6158067017,1049,780
8,040131035,1444914.495,3160,112.351750655 33.624738393,634,440
8,040131100,26524238.56,8375,112.367572323 33.5790825325,1515,1051
8,04013728b,3867468.959,6764,112.386605012 33.6070395721,1312,892
8,040131047,2559492.286,6725,112.376645777 33.6165495546,1200,839
8,04013519b,1836450.601,1752,112.326156551 33.6353479977,219,154
8,040131136,2573123.611,8248,112.333297576 33.6017563329,938,1013
8,040131064,1651702.077,3559,112.383895104 33.6438164546,819,603
5,04013625b,6257678.496,2981,111.651435142 33.4852979789,1025,513
5,040131114,4744120.461,3627,111.675257047 33.4820317674,1273,676
5,04013746b,6629003.287,3352,111.655765109 33.4588987276,1225,456
5,040131115,5293164.309,4057,111.625400653 33.4451383057,1393,669
5,040131068,1948516.587,3947,111.671815193 33.4189470844,695,581
5,040131038,1298375.285,2209,111.628407725 33.4005966428,346,302
5,040131041,3793836.239,5897,111.646823163 33.4147441804,826,583
5,04013724b,1215762.23,1360,111.61126928 33.4148451403,238,139
5,0401319b,1924413.214,3626,111.593876362 33.4114561734,594,452
5,040131028,4972364.416,5796,111.610866692 33.3955339189,1103,711
5,040131122,2770741.496,3332,111.616886083 33.382871204,888,484
5,040131120,5172683.919,4259,111.592692164 33.3643703509,1480,740
5,04013805b,5192721.96,6060,111.610005197 33.3644901785,1515,791
5,040131058,2577391.46,5715,111.627424514 33.3718090865,1379,907
5,040131121,2576989.543,2757,111.627184529 33.3573456692,734,416
5,04013759b,5276213.731,1769,111.672215896 33.3541217925,447,248
5,04013419b,6251248.936,4773,111.652277396 33.3535953098,1079,652
5,040131119,4096468.648,4528,111.640497758 33.3584110838,968,656
5,040131024,3616199.657,3123,111.697388453 33.4012365143,1381,739
5,040131116,3311369.125,4977,111.712588943 33.3884525232,1079,622
5,040131140,2740248.345,4306,111.713929495 33.3727689775,1071,525
5,040131118,2542156.127,4237,111.696362057 33.3721723766,1212,638
5,04013774b,7654787.953,2790,111.712840032 33.3431678407,687,193
5,040131007,3663626.583,3723,111.743644947 33.357572415,1256,510
5,040131006,1956963.139,3901,111.797050209 33.3631237532,598,458
5,040131012,2541295.392,4909,111.781491834 33.3283006195,1178,825
9,04013489b,36745.78047,3914,111.815922148 33.3787879088,894,724
9,04013272b,1831009.868,601,111.837460033 33.3510515805,180,110
9,040131093,2159710.982,3987,111.833294333 33.3339157082,603,661
9,040131051,74.95428,3029,111.824115141 33.3067409557,713,603
5,040131065,1708399.545,3706,111.799238084 33.3079575236,851,636
9,040131020,7930.04588,2028,111.884643511 33.2912879219,545,408
5,040131070,1946945.079,2351,111.850094984 33.2820430726,356,255
5,040131052,4484918.999,4990,111.876210524 33.2720490917,1061,883
5,040131071,2569455.793,4511,111.849980194 33.2692556728,1021,817
5,040131027,2976198.634,2540,111.866917882 33.2582148636,862,549
5,040131131,2436295.854,4305,111.878312645 33.2570232723,1113,884
5,04013640b,2580306.707,5771,111.852065709 33.2546022442,1292,1101
5,04013573b,3305220.447,753,111.852327078 33.2406520697,115,50
5,040131072,8108141.851,9495,111.816495739 33.2550817761,1595,1114
5,04013682b,3890767.446,4508,111.828295142 33.2405117935,1069,672
5,040131073,7865174.519,4450,111.815163603 33.2261456433,1333,637
5,040131043,2551078.773,5202,111.797793247 33.2118507058,1359,1069
5,04013792b,2578908.205,2373,111.866992858 33.2254679727,1184,645
5,040131032,2577924.668,1946,111.849811016 33.2256523062,957,583
5,04013273b,5146837.757,5945,111.738502142 33.3285309826,1542,879
5,040131067,7613119.19,9771,111.701306321 33.3240411109,1755,1086
5,04013615b,5133677.756,6826,111.721117734 33.3141818455,1403,807
5,040131008,5304240.051,4916,111.747164742 33.306942347,763,585
5,04013764b,2462604.474,4262,111.764665273 33.3139217546,1314,626
5,040131074,8093367.504,4942,111.781305405 33.2976175903,1622,643
5,040131075,13067534.79,8122,111.757204952 33.2820898862,1535,883
5,040131061,18406498.69,8963,111.741290859 33.2430242725,1870,913
5,04013701b,8727002.977,8421,111.705464142 33.2334742626,1981,1025
5,040131088,5567842.927,3292,111.702889976 33.2563840533,1387,752
5,040131087,2859076.867,7264,111.708587945 33.2694870006,1783,837
5,040131053,2893188.459,1259,111.728111188 33.2708514433,351,125
5,0401321b,4872442.35,6373,111.721897814 33.2855363494,1524,855
5,040131054,4729988.259,8037,111.695445234 33.2802139129,1483,967
5,040131055,2550227.814,2424,111.78103137 33.2264898266,597,333
6,04013287b,2902760.002,4510,111.988076142 33.756027288,1310,864
6,040131083,6386047.791,4147,111.984481424 33.7858779,1353,693
8,04013808b,2029.31498,7967,112.123563381 33.7546168603,1567,936
6,040131084,7369244.426,2641,111.98355829 33.7349248668,827,496
6,040131060,8880132.068,5390,111.988856778 33.6764629361,1221,944
8,0401397,2311697.995,4026,112.194160147 33.6318197482,918,580
8,0401316,2447266.732,2312,112.177135785 33.6320319439,733,356
8,04013188,1537540.409,2368,112.176583922 33.6208184555,496,371
7,04013826,1598532.507,5724,112.232310659 33.4868048796,326,638
7,040131030,94209.36049,345,112.23555001 33.5031032294,38,28
7,04013174,505101.9135,1786,112.232893956 33.5060953625,122,148
7,04013159,1335241.686,4457,112.225033181 33.5015921106,271,463
7,04013782,628547.5365,2585,112.233801874 33.498186434,151,221
7,04013979,975699.6892,2966,112.106427975 33.4914155208,201,398
7,04013158,1232853.996,2639,112.091620914 33.4913578379,358,543
7,04013268,1361143.023,2803,112.090872365 33.4841047587,323,760
9,04013478,81.4344,3248,112.111333166 33.5386226233,455,603
9,04013103,2664906.413,2435,112.040616595 33.3115229587,852,628
9,04013993,4003289.338,4773,112.046953268 33.2976573949,1313,1091
7,04013669,67843.60592,12351,112.27448975 33.4538851143,1263,1585
8,0401337,43353.99895,7477,112.354042553 33.4271333694,285,713
3,04013102,5029734.315,10462,112.289657178 33.4282005596,611,1237
7,0401373,5895769.764,9362,112.142215219 33.3941735109,596,1302
7,04013747,29374321.91,10531,112.170063303 33.4276502345,394,947
7,04013777,3924431.272,6325,112.225654192 33.4287889411,521,881
5,04013606,2536842.383,3424,111.753440512 33.4306897136,1491,421
5,04013605,2585643.508,2825,111.692704862 33.4590879124,945,486
5,04013587,1297921.028,2730,111.692875247 33.4482448005,885,432
5,04013583,1303934.147,2319,111.692953223 33.4409955817,594,362
5,04013571,4273052.784,3934,111.675208132 33.4474925182,1210,564
5,04013569,2585332.584,3889,111.710250514 33.4446173155,1262,720
5,04013574,5262345.825,2702,111.667601121 33.4296241037,793,392
5,04013597,942793.4335,2213,111.692826268 33.4347315034,619,328
5,04013596,1501789.006,2725,111.693987454 33.4276604414,795,540
8,040131015,2738064.333,8474,112.315428832 33.6017416415,635,818
8,04013425,1520964.803,1504,112.34806579 33.649058898,673,414
9,0401383,2782.44397,1092,111.967395973 33.5191719016,492,215
9,04013424,3224.035,1360,111.943385581 33.5108351041,522,282
8,04013632,118.59202,2690,112.151958865 33.6599519516,570,392
6,04013443,1318702.48,2055,112.138880384 33.6546453118,537,310
