8,04013188,1537540.40851
7,04013826,1598532.50724
7,040131030,94209.36049
7,04013174,505101.91346
7,04013159,1335241.68643
7,04013782,628547.53646
7,04013979,975699.68921
7,04013158,1232853.99588
7,04013268,1361143.02273
9,04013478,81.43440
9,04013103,2664906.41286
9,04013993,4003289.33783
7,04013669,67843.60592
8,0401337,43353.99895
3,04013102,5029734.31548
7,0401373,5895769.76385
7,04013747,29374321.91350
7,04013777,3924431.27156
5,04013606,2536842.38255
5,04013605,2585643.50791
5,04013587,1297921.02769
5,04013583,1303934.14749
5,04013571,4273052.78410
5,04013569,2585332.58384
5,04013574,5262345.82462
5,04013597,942793.43353
5,04013596,1501789.00643
8,040131015,2738064.33267
8,04013425,1520964.80305
9,0401383,2782.44397
9,04013424,3224.03500
8,04013632,118.59202
6,04013443,1318702.48049
6,04013422,1966906.80741
6,04013428,1766930.60914
6,04013663,1280233.10050
7,04013713,1327491.96997
7,04013334,977717.14300
7,04013442,1264434.39135
7,04013614,770147.32817
7,04013384,1078720.50919
7,04013331,2572172.88811
8,040131127,1212403.05505
7,04013329,947186.00728
7,04013336,2633291.04107
7,04013338,2584154.35195
6,04013959,1033377.16805
8,040131123,2767073.62559
8,04013963b,4502453.60669
7,04013254,1947536.05875
7,04013968,975610.65186
8,04013431,2036319.84570
8,04013253,1322784.40146
8,04013761,941064.42260
7,04013676,5157974.63877
9,04013533,1536.12243
9,04013514,3858637.87150
5,04013201,1299666.84279
9,04013292,31574.87722
8,04013659,3231480.27363
8,0401381,1303215.83106
8,04013200,2053810.27955
8,04013819,1290431.17381
8,0401361,5152404.97458
7,04013827,1000744.69041
8,040131126,13135285.94950
7,04013477,1057493.56887
5,040131057,38678178.80560
5,04013591,2273847.09532
5,04013156,860966.80397
5,04013589,1726760.67983
9,04013804,1137600.88243
9,04013433,1311685.48139
9,0401346,1305464.70488
3,04013966,88646388.71190
7,04013101,26181477.76690
7,04013439,7883182.44861
9,04013714,954.94142
9,040131004,1272883.88558
9,04013182,1301756.64150
6,04013970,1230037.35114
6,04013227,1306515.07549
6,04013211,16507516.02740
6,040131003,1272874.02680
5,04013568,1301477.48194
5,04013567,1292676.39923
5,04013590,1562790.99916
5,04013566,1805614.78185
5,04013576,3921363.47659
5,04013580,3903057.26027
5,04013586,3136542.82850
5,04013563,5169427.30604
6,04013421,1283735.40893
6,04013753,1147738.58749
7,040131034,2906084.05728
6,04013686,2582652.57162
9,04013655,1337553.34143
8,04013934,1251541.13800
6,04013473,1607584.19410
8,04013411,1428396.90151
9,04013464,1695437.92337
6,04013491,1819125.73124
7,04013335,608025.08370
7,04013332,1320339.44396
7,04013333,1265266.28857
8,04013975,10292.44202
8,04013702,6246637.82359
7,04013321,1279547.65989
6,04013709,1938636.14737
7,04013326,1794771.99907
8,040131091,1367575.77295
9,04013884,3397924.19173
9,04013878,1480897.55923
9,04013872,2136301.71930
9,04013252,28645.40189
9,04013868,3998009.75006
7,04013348,1610528.17992
7,040131033,924830.44231
7,04013668,648557.13398
7,04013802,1283228.45578
8,04013949,1370633.23314
8,0401320,1334809.10059
8,04013964,2129826.28702
8,04013689,2088059.97829
8,0401339,3978548.71697
8,04013205,532.44290
8,04013997,1952.18933
6,04013259,843659.06670
7,04013823,965780.01446
9,04013155,983703.22274
9,04013760,474318.55216
6,04013153,965253.92463
6,04013771,3754993.36946
8,04013678,1282601.88559
8,04013723,2198752.85214
8,04013152,1095695.08240
8,04013289,1125532.62693
6,04013608,688716.02116
8,04013757,270.69973
6,04013634,1301843.70623
6,04013344,1922131.54512
6,0401317,1347396.55984
6,040131002,865194.73907
6,04013274,944718.62956
8,04013238,16304518.54980
8,040131001,2575969.54033
5,04013559,5194162.25536
5,04013593,1087295.21065
5,04013551,896739.77445
5,04013595,1178146.80686
5,04013594,710574.53473
5,04013560,2793275.78567
5,04013548,1297266.60624
5,04013556,1403280.78704
6,04013600,15197.88481
9,04013585,398.94739
5,04013538,2770859.63925
8,04013408,4563288.01828
6,04013414,1068580.72784
6,04013402,1293252.45613
7,04013441,1295152.72798
6,0401354,3384425.21995
9,04013399,1297697.30908
9,0401348,1872735.68956
7,04013328,1620841.38216
7,04013318,2732159.13324
7,04013325,2599542.69616
8,04013323,11405370.36740
8,04013324,133.46386
7,04013395,2551771.40730
8,040131117,1832045.17163
8,04013315,1286027.28626
8,04013314,1279930.58726
8,0401385,2674013.12362
5,04013378,7642827.83313
5,04013487,5187460.57201
5,04013778,11188931.39500
7,040131042,760429.09126
7,04013198,1296432.25582
7,04013479,1951830.85913
9,04013508,948482.94789
5,04013429b,2647747.16076
5,040131098,2578001.31932
9,04013409,7938091.86924
8,04013379,2243569.34866
8,0401356,1776323.09073
9,0401335,577284.60056
6,04013162,644666.75788
6,04013151,1235893.99097
8,04013796,1475.55618
9,04013661,915194.35932
9,04013150,1675730.52756
9,0401388,2729161.95873
6,04013184,1190930.54002
6,0401315,698263.48553
9,04013357,299513.85756
8,04013250,7059733.54597
9,04013404,1689887.34026
9,04013930,657779.51721
9,04013711,1924423.74405
9,040131000,1321243.21959
9,0401327,1304028.47276
6,04013417,3734459.08301
6,04013100,2546082.88212
6,04013716,10812407.16330
8,040131108,3453804.57813
8,040131110,4928052.87651
8,040131097,2604505.40102
8,0401311a,2547151.36975
6,040131132,18636856.07920
5,04013549,1320035.06392
5,04013552,1950657.19376
5,04013537,1519022.37893
9,04013535,337.26605
5,04013534,1280294.78287
9,04013578,1413078.23302
9,04013528,1371214.23455
9,04013577,973987.70950
9,04013536,387.01139
5,04013522,1194065.11890
9,04013398,1430208.96282
9,0401350,2169902.65967
8,04013765,1533964.32235
6,04013396,1156483.54646
9,0401341,1308757.06167
5,04013602b,7823989.33326
9,04013394,1314960.98891
9,04013393,891230.36354
8,040131014,1951326.24518
8,04013313,644498.61471
8,04013320,0.58038
8,040131022,1438156.39730
8,04013319,18456.00426
8,040131090,2038651.72417
8,0401331,1591033.42332
8,04013317,9351.96821
8,04013340,1558.91692
5,04013734,25480118.78800
5,04013988,32618265.36630
8,04013653,1812881.69364
8,04013832,1862952.62620
8,04013249,1610845.94898
9,04013247,1932728.21801
8,040131141,33808879.09170
8,04013258b,1877018.01185
9,04013193,212.63943
8,04013222,62574317.75460
8,04013363,3247337.83660
8,04013192,1610621.02493
8,040134,24391.71857
8,04013191,5479939.47271
6,04013230,3437179.96521
9,04013149,17.85832
8,0401386,1298386.17330
8,04013704,1084343.74009
8,04013148,1523729.59894
8,04013168,1299257.98516
6,04013195,4151683.07255
6,04013147,9953403.63016
6,04013232,4197868.99717
6,04013355,2318244.23831
6,04013146,1339111.95521
6,04013255,1571026.29299
7,0401310,2598727.34514
7,04013749,2561070.59743
6,04013992,1469448.41584
6,04013480,1034849.01775
6,04013199,872734.77543
6,040131,1151941.99455
6,04013766,786546.97911
6,04013196a,6023.31458
5,04013955,2457272.55547
6,04013943,5842420.76277
9,04013920,2584597.29801
9,04013916,628010.59048
9,04013917,1358234.71423
9,04013925,629773.48968
9,04013919,6565638.85130
9,04013913,759595.54293
9,04013926,658719.20666
5,04013554,1276987.58179
5,04013521,1283276.81915
5,04013526,488815.94083
9,04013539,494525.69667
9,040131082,1258025.25935
9,04013601,985867.79182
9,04013523,1629342.34865
9,04013877,1170283.15561
9,04013524,982225.31962
9,04013518,843147.87498
9,04013517,1474459.86616
9,04013515,1885620.62308
9,04013737,899269.05764
6,04013773,2186729.60227
6,0401398,1297012.50260
9,04013456,5458399.02182
9,04013391,1749748.40648
9,04013692,1469017.15991
7,04013745,2625778.52847
7,04013754,5683455.90400
8,04013309,1296477.89483
8,04013705,3392427.14910
8,04013310,1186762.64401
8,04013311,1764488.34004
5,04013570,2062962.01330
5,04013300,2515978.72442
4,04013368,30290198.79540
4,04013937,35115.52625
7,040133,960644.51384
5,04013971,2588568.59226
5,04013377,2544640.18523
6,04013794,1094912.77696
7,04013621,4356629.60489
9,04013806,75889.71821
7,0401363,2388917.47078
7,04013245,2110296.14803
8,04013240b,3118010.45342
8,04013715,1095822.15863
8,04013406,1876531.48193
6,04013407,26180881.97090
6,04013190,6238906.16146
6,0401372,2679307.16907
6,04013787,1303426.85566
5,040131056,11368529.90850
6,04013800,1075177.84105
8,040131130,2581509.27011
6,04013374,761334.87311
6,04013423,2336142.85394
6,04013145,1586694.63653
6,04013850,650089.14414
6,04013693,1267457.17546
6,04013842,2988057.45795
6,04013144,1051919.38083
9,0401384,12603.85931
9,04013467,1324037.90153
9,04013910,1371296.07186
9,04013909,643460.37815
9,04013915,2591163.97127
9,04013914,2948034.43094
9,04013911,729920.06955
9,04013906,1223256.01678
9,04013905,1359601.81683
7,04013327b,8689435.32287
9,04013908,2595095.04433
9,04013904,1214720.18103
5,04013510,668879.44780
9,04013540,330.72299
8,04013631,10058.72998
9,04013912,1205781.43584
9,04013505,1265975.24925
9,04013507,1163200.07545
9,04013509,941652.57623
9,04013584,1341802.34276
7,04013436,4676308.38704
8,04013860,3088408.36768
6,04013828,2698130.74400
6,04013636,2593077.67267
6,04013770,1363548.67457
6,04013459,722911.29620
6,04013481,2042621.75495
6,04013706,1633501.76215
5,04013299,2582437.01521
5,04013588,2465550.58710
5,04013298,2447845.46585
5,04013695,2977562.09542
5,0401387,4010138.80211
5,04013598,1568973.55347
5,04013305,1309964.41961
5,04013296,1431063.50720
8,04013244,1454943.08614
8,04013742,1163748.57007
9,04013707,346.60090
7,04013243,1206307.67784
6,04013821,1286872.00345
8,040131076,5629753.52023
6,04013471,975746.81536
6,0401334,967769.42479
6,0401344,982325.35068
8,04013189,8535616.88443
8,04013722,1957797.30145
8,0401376,1041026.77031
9,04013685,64.86096
9,04013649,424.06761
9,04013465,1921880.56549
9,04013187,1952580.80389
9,04013262,1309979.73735
7,04013202,1300326.56342
7,04013750,1265122.98580
7,04013186,1305176.45482
9,04013991,3797572.92753
9,04013617,1494328.40203
9,04013972,1099846.24072
9,0401314,1094895.77998
5,0401325,9683308.91359
5,04013646,3871885.39747
9,04013907,2045470.75409
9,04013995,5849.58975
9,04013901,1179434.35905
9,04013900,1279550.96619
9,04013899,635049.74842
9,04013898,680062.59357
9,04013897,653642.84465
9,04013927,731754.00692
9,04013889,1276752.61060
9,04013888,1286384.74854
9,04013893,804670.80586
9,04013887,1041000.27275
9,040131046,2622061.61595
9,04013555,692072.82883
9,04013506,1675083.64640
9,04013503,1572841.11186
9,04013504,1099974.12796
5,04013547,1298712.02457
5,04013546,1296881.62362
9,04013502,9.33028
6,04013618,1286329.31205
6,04013931,1278651.95881
9,04013867,2560934.62282
9,04013871,3252405.37082
9,04013493,5184327.60914
9,04013525,2095468.27149
9,04013550,3565.03427
5,04013297,1962417.02523
5,04013306,1866182.44859
5,04013295,1241035.20090
5,04013294,2511398.10368
5,04013307,2569982.60254
5,04013304,1094570.09240
5,04013293,1999505.67653
3,04013769,211940.44858
4,04013783,58035.75195
9,04013450,961384.15217
5,04013924b,11204179.30930
9,04013763,1308905.85602
8,0401333,1513081.61832
8,0401324,1767110.47430
7,04013387,914407.22171
7,040131025,1663826.48736
8,04013447,2461356.50835
8,04013962,13221495.18470
7,04013263b,408.02518
4,04013948,50031438.74290
8,04013185,21526130.67810
8,04013708,7214153.61212
6,04013241,1505018.83470
6,04013364,965478.56815
6,04013475,885011.30722
5,04013138,2069394.39974
9,04013143,3789.77080
9,04013139,710.92802
9,04013290,1309987.13510
9,04013133,2480182.75937
9,04013170,0.31048
9,04013141,1305076.71860
5,04013131,1428741.85643
5,04013301,3830073.80451
9,04013894,963165.50749
9,04013895,669835.85680
9,04013896,649938.01727
9,04013892,557603.70221
9,04013891,438239.41647
9,04013886,1011395.38724
9,04013883,1286374.72051
9,04013882,617805.87167
9,04013922,1382069.70618
9,04013885,4347557.35966
9,04013928,644191.64219
9,04013876,643890.18330
9,04013880,806076.32388
9,04013512,1301098.77271
9,040131069,1164954.20482
8,04013696b,3274392.85377
9,04013513,1588814.33602
8,04013758,1808520.91025
8,04013790,963410.50003
9,04013890,1085519.27727
9,04013527,602058.62280
6,04013561,4270.53320
6,04013738,53356.20660
9,04013389,114265.45774
8,04013242,1284366.32833
8,040131139,1025618.83288
7,04013386,1324165.12304
9,04013511b,6568111.11491
7,04013385,1242195.29550
7,04013851,1915252.93668
7,04013687,3164577.54051
3,04013616,555629407.19800
3,04013735,47525294.31120
3,0401370,42687372.25120
3,0401330,268804914.39700
3,04013291,1069545114.77000
4,04013670,177137.19187
5,04013455,1232364.07807
7,04013476,642620.96303
7,0401329,634049.00189
7,04013288,2357397.21850
7,04013727,3389934.76716
8,04013825,4460177.43145
8,04013996,93263215.22490
8,04013237,15938880.27170
8,0401353,6420886.50122
7,0401349,11149869.27170
7,04013458,2761422.39271
7,04013236,2640946.53441
6,04013488,1686092.36531
8,040131112,6316781.54389
8,040132,3964496.37055
8,04013698,1595878.91762
8,04013183,2600725.44685
9,04013730,1305533.02754
7,04013785,1243186.24853
7,04013214,1342665.68842
7,04013181,708719.86155
7,0401392,913837.30103
9,04013137,2600786.58328
9,04013130,1300626.82389
8,04013807,1868710.14971
8,04013356,2020269.54062
8,04013349,2272995.08103
8,04013815,3494919.61205
8,0401313,2721777.98963
9,04013881,670646.83344
9,04013875,644675.74593
9,04013879,921939.63851
9,04013874,1880548.50021
9,04013870,4511698.99012
9,04013873,920938.99923
9,04013869,1705463.83616
5,04013857,2637579.06272
4,04013843,365498770.99500
5,04013838,1197342.16332
5,04013837,1348854.24580
9,04013499,921629.08283
9,04013501,941036.49025
5,04013558,1301950.47526
9,04013545,182.80541
9,04013497,1301177.52345
9,04013530,1297605.50569
9,04013496,1522593.30214
9,04013532,1060362.32455
9,04013572,1269425.81455
9,04013599,648135.37672
9,04013529,1148488.01402
9,04013495,2034828.35601
7,04013382,6078353.34210
6,04013251b,7987285.31384
6,04013381,1411571.89291
9,04013712,10337.08168
8,04013257b,11334778.81780
5,04013565,2418835.04463
7,04013978,1326434.74857
7,040131048,1303762.02091
7,04013485,1962006.69057
9,0401338,155.18838
9,04013286,5528.63255
9,04013680,7597288.93077
7,04013284,1141388.33676
9,0401399,172.12190
6,04013235,1668063.32759
9,04013667,952830.74681
7,040131095,8217421.70669
6,04013864,26924401.54380
6,04013690,13914865.70150
5,0401323,2020286.43174
9,04013856,1069974.76736
9,04013484,1369135.48409
8,04013448,14880688.55470
3,04013285,6380966.32694
8,04013180,764.35647
6,04013611,1282681.25968
6,0401358,1285768.90490
6,0401318,1290664.58537
6,04013635,1182648.10001
5,04013579,2424706.87379
5,0401379,1167799.96621
8,04013194,1889260.61415
9,04013136,2509924.15671
9,04013129,1329124.35365
9,04013127,1298943.06577
9,04013816,1300669.48480
9,04013135,1305755.45263
9,04013134,5251784.97370
9,04013125,1238092.07927
9,04013283,1397071.02027
9,040139,927044.51433
9,04013124,1338788.28174
5,04013835,1306831.71185
5,04013834,1356494.39717
5,04013836,1280417.71870
8,04013831,1887691.50201
5,04013818,2588999.66373
9,04013994,342.55326
6,04013956,1430935.04853
6,04013775,1640698.20633
6,04013791,1195184.51749
6,04013863,2054396.47729
3,04013967,957387.49679
9,04013498,1609552.34271
9,04013516,1459162.28778
9,04013500,3298469.36559
9,04013494,1519300.73106
9,04013492,1225655.84449
8,040131133,3655021.76771
9,04013688,5.18146
7,04013814,3095540.28661
5,04013553,1276090.05511
3,04013376,386533258.30400
7,04013410,3071200.88616
6,04013998,700607.87287
7,04013373,720941.27427
9,0401382,2105005.62194
9,04013372,499362.56093
7,04013681,650343.53255
7,04013946,1205261.01070
6,04013279,5626741.28764
6,04013282,2936476.20786
6,04013278,2102557.42989
6,04013637,17899792.37130
6,04013276,5721225.45844
6,04013743,3685732.95940
7,04013974,978927.68998
6,04013793,1305790.80468
9,04013229,1297458.16038
8,04013673,3731506.12519
3,04013228,2781781.62802
9,04013226,763909.33103
6,04013225,1298063.34702
8,0401347,1283049.84756
8,040131063,2433252.80821
6,04013392,1368670.82000
6,04013460,1230802.16778
6,04013223,1449309.80047
5,04013179,1456496.96880
5,04013581,1834341.42158
8,04013841b,721.99216
7,04013454,1267.45242
7,04013178,1234.33145
7,04013973,2967011.15936
8,04013177,1243923.40138
8,04013308,2492148.17640
9,0401326,2255426.67533
9,04013413,1186945.38472
9,04013142,9239889.54005
9,04013123,2916757.24772
9,04013132,1565617.49440
9,0401342,1.11359
9,04013302,1430.61130
9,04013122,1302048.29275
9,04013128,1318047.71433
9,04013121,1305341.47080
7,0401312,980774.95518
9,04013958,1298607.96271
6,040131049,954896.23430
6,04013725,2464416.85586
6,04013726,1625307.40771
8,04013748,1249057.93886
8,04013822,3018407.41045
8,04013855,1099877.81610
9,04013830,1713507.87152
6,04013719,5163655.20019
7,0401365,3464999.37137
6,04013784,1011917.00994
5,04013839,1384057.82200
9,04013865,1162494.51570
6,04013736,1550635.01989
6,04013482,3979191.34907
8,040131125,27824499.78110
6,04013400,550043.59094
7,04013371,979881.60737
7,04013437,1881686.60192
3,040131135,54265544.58100
4,0401369,174.30051
8,04013339b,2192240.42280
7,04013366,3949470.76940
7,04013829,3850540.96100
4,04013365,965723.69125
4,040136,1591553108.83000
8,04013938,1183183.38378
7,04013936,5064404.84290
7,04013935,10395873.29240
7,040131094,6599095.35357
7,04013849,5022025.13526
